,Aspect ratio,Countour area,R average,G average,B average,R 0.25 % quantile,G 0.25 % quantile,B 0.25 % quantile,R 97.5 % quantile,G 97.5 % quantile,B 97.5 % quantile,Class
1143,1.7128712871287128,8515.0,218.7012715242347,216.3709941007653,217.8947903380102,57.0,51.0,54.0,243.0,243.0,243.0,3.0
1144,0.8090909090909091,5019.5,237.48738440688774,238.02716438137756,237.5734016262755,59.0,67.0,58.0,252.0,252.0,253.0,1.0
1145,0.7103448275862069,5866.5,220.1739875637755,218.21245216836735,219.53529575892858,57.0,42.375,52.0,236.0,236.0,236.0,3.0
1146,0.6851851851851852,2833.0,202.58508051658163,201.6379942602041,202.21980628188774,117.0,82.0,107.0,210.0,210.0,210.0,4.0
1147,1.0326797385620916,10231.0,224.99709024234693,225.15750558035714,224.7053770727041,44.0,47.0,45.0,250.0,250.0,254.0,1.0
1148,0.5534591194968553,4038.5,194.49025430484693,192.15176578443877,193.94893973214286,70.0,38.0,55.0,205.0,205.0,206.0,4.0
1149,1.2211538461538463,6444.0,223.5719068877551,219.82409917091837,223.7819276147959,46.0,47.0,67.0,241.0,241.0,243.0,2.0
1150,0.924812030075188,7439.0,225.10174186862244,224.03764748086735,224.7532286352041,64.0,60.0,64.0,244.0,244.0,245.0,1.0
1151,1.2328767123287672,2898.5,241.12759088010205,240.72375239158163,241.0165019132653,64.0,63.375,64.0,251.0,251.0,251.0,0.0
1152,0.953757225433526,9323.0,222.45567602040816,221.50446428571428,221.74139030612244,50.0,52.0,50.0,247.0,247.0,248.0,1.0
1153,0.8279569892473119,3724.5,241.90772480867346,241.90190529336735,241.91462053571428,64.0,66.0,66.0,252.0,252.0,254.0,0.0
1154,0.7444444444444445,2787.0,235.85821906887756,235.3271484375,235.71558115433675,94.0,82.375,88.0,244.0,244.0,244.0,0.0
1155,1.4343434343434343,8746.0,226.0782844387755,224.9835977359694,227.04781170280611,47.0,49.0,54.0,248.0,248.0,249.0,1.0
1156,0.620253164556962,4811.0,197.89086415816325,195.1028380102041,196.89891581632654,90.0,48.0,75.0,207.0,207.0,207.0,4.0
1157,0.7933884297520661,6161.5,213.0938496492347,211.51648198341837,212.62069515306123,55.0,46.0,52.0,229.0,229.0,230.0,3.0
1158,0.7888888888888889,3103.5,242.32166772959184,244.20653300382654,242.15114795918367,80.0,71.0,74.0,252.0,252.0,255.0,0.0
1159,0.8809523809523809,3200.5,238.57272401147958,236.8535754145408,238.8006218112245,80.0,74.0,87.0,250.0,250.0,250.0,0.0
1160,1.0379746835443038,2817.0,241.80199697066325,241.47951211734693,242.68195950255102,87.0,104.0,92.0,250.0,250.0,251.0,1.0
1161,0.8928571428571429,2914.5,241.07104990433675,240.65529336734693,240.87806919642858,74.0,67.0,69.0,252.0,252.0,251.0,0.0
1162,1.0616438356164384,9224.5,225.2047193877551,224.60222018494898,225.24563536352042,56.0,57.0,57.0,250.0,250.0,250.0,1.0
1163,1.1142857142857143,2899.5,224.20167012117346,223.17926897321428,224.5109414859694,66.0,66.0,74.0,235.0,235.0,235.0,0.0
1164,0.7702702702702703,2351.5,245.13392857142858,245.0695352359694,245.26488759566325,99.0,102.0,103.375,252.0,252.0,252.0,0.0
1165,0.9150943396226415,3961.0,211.64768016581633,209.0596699617347,210.60437260841837,86.0,49.0,72.0,222.0,222.0,222.0,4.0
1166,0.9235668789808917,4821.5,184.7236926020408,183.45509805484693,184.396484375,62.375,38.0,54.0,197.0,197.0,199.0,4.0
1167,1.4691358024691359,4503.0,226.0806959502551,225.85686383928572,225.771484375,38.0,42.0,37.0,243.0,243.0,243.0,1.0
1168,1.287037037037037,7735.5,216.94138632015307,214.95448022959184,216.62448182397958,56.0,47.0,54.0,236.0,236.0,236.0,3.0
1169,0.7704081632653061,8614.5,190.82435825892858,189.00593909438774,190.51518654336735,47.0,37.0,45.0,207.0,207.0,207.0,3.0
1170,1.3689320388349515,6144.5,216.29452327806123,213.96615911989795,216.06447305484693,51.0,48.0,55.0,234.0,234.0,235.0,2.0
1171,0.5159235668789809,4708.0,194.8465202487245,192.67364875637756,194.40387834821428,69.0,39.0,55.0,206.0,206.0,206.0,4.0
1172,1.0902777777777777,10216.0,215.65746572066325,213.0889269770408,215.24942203443877,53.0,48.0,53.0,240.0,240.0,240.0,3.0
1173,1.317829457364341,10081.5,207.30229591836735,204.97668207908163,206.51401068239795,44.0,40.0,42.0,234.0,234.0,235.0,3.0
1174,0.7916666666666666,4345.5,211.83713329081633,211.18084343112244,211.58888711734693,54.0,50.0,53.0,225.0,225.0,225.0,2.0
1175,1.2916666666666667,3175.0,223.96033960459184,222.83179209183675,224.23862005739795,62.0,54.0,63.0,238.0,238.0,236.0,0.0
1176,0.954248366013072,8901.5,218.39441167091837,217.70551658163265,218.0165417729592,36.0,40.0,37.0,244.0,244.0,244.0,1.0
1177,0.8106060606060606,5128.5,209.3298788265306,206.21964684311226,208.10403380102042,96.375,53.0,79.0,220.0,220.0,220.0,4.0
1178,0.7647058823529411,5574.5,230.4893574617347,229.28178810586735,230.1306999362245,62.0,56.0,60.0,246.0,246.0,246.0,3.0
1179,1.3333333333333333,5788.5,217.5798190369898,214.40991709183675,217.6006457270408,52.0,51.0,66.0,234.0,234.0,237.0,2.0
1180,1.3478260869565217,9219.0,209.65642936862244,207.4001315369898,208.86776546556123,46.0,41.0,44.0,235.0,235.0,236.0,3.0
1181,0.8314606741573034,2843.0,245.3380899234694,245.05209661989795,245.32286352040816,90.0,89.0,90.0,254.0,254.0,254.0,0.0
1182,0.7024793388429752,5060.5,227.99258609693877,226.10497050382654,227.6192004145408,66.0,53.0,63.0,243.0,243.0,243.0,3.0
1183,0.4682080924855491,5668.5,228.70721061862244,226.60807955994898,228.35255899234693,68.0,51.0,64.0,243.0,243.0,243.0,3.0
1184,1.7777777777777777,6864.0,213.31437340561226,209.45503826530611,213.23034917091837,46.0,45.0,59.0,231.0,231.0,234.0,2.0
1185,1.0543478260869565,3607.5,239.8366151147959,238.29167330994898,240.22311463647958,77.0,68.0,75.375,250.0,250.0,250.0,0.0
1186,1.0232558139534884,3068.0,244.3512635522959,245.14064492984693,244.4354870854592,89.0,83.0,85.0,253.0,253.0,255.0,0.0
1187,1.1123595505617978,3742.0,241.64184072066325,243.80715880102042,242.72708067602042,74.0,73.0,74.0,253.0,253.0,255.0,0.0
1188,0.4642857142857143,7601.5,210.75049824617346,209.25310905612244,209.51843510841837,80.0,48.0,63.0,224.0,224.0,228.0,4.0
1189,0.7452830188679245,2860.5,242.55209661989795,241.52527104591837,242.95563616071428,85.0,77.0,85.0,251.0,251.0,251.0,0.0
1190,1.0416666666666667,3147.0,234.08045679209184,233.66968271683675,233.91567681760205,60.0,55.0,56.0,244.0,244.0,245.0,0.0
1191,0.8041958041958042,7085.0,210.79653619260205,208.72231744260205,210.3092713647959,67.0,53.0,64.0,226.0,226.0,226.0,3.0
1192,1.0,3302.0,244.81339684311226,246.31519052933675,245.52640704719389,97.0,88.0,90.0,253.0,253.0,255.0,0.0
1193,0.6972477064220184,3703.0,241.8106465242347,241.7774035395408,241.81909677933675,64.0,66.0,66.0,252.0,252.0,254.0,0.0
1194,1.0675675675675675,3576.0,244.5107421875,244.6833944515306,244.74818638392858,93.0,86.0,89.0,254.0,254.0,255.0,0.0
1195,0.5740740740740741,2783.0,225.64435188137756,224.83858816964286,225.68116230867346,76.0,71.0,75.0,236.0,236.0,234.0,0.0
1196,1.2952380952380953,6458.5,224.00470344387756,222.15457589285714,223.79894770408163,50.0,51.0,55.0,242.0,242.0,242.0,2.0
1197,1.1884057971014492,10244.5,223.10764110331633,217.19385762117346,222.28706951530611,49.0,44.0,58.0,249.0,249.0,252.0,2.0
1198,1.0123456790123457,2749.5,244.69296077806123,244.6202766262755,244.67458545918367,95.0,91.0,95.0,253.0,253.0,254.0,0.0
1199,1.0077519379844961,7348.0,192.82176737882654,190.46502311862244,192.62755102040816,33.0,33.0,47.0,212.0,212.0,213.0,2.0
1200,0.8515625,7234.0,226.32180723852042,221.76945153061226,225.57140864158163,51.0,49.0,55.0,244.0,244.0,245.0,2.0
1201,0.4742857142857143,8199.5,215.91954320790816,213.70685188137756,215.62149234693877,55.0,50.0,55.0,235.0,235.0,235.0,3.0
1202,0.9056603773584906,6231.5,224.0618223852041,220.52804129464286,224.3916015625,53.0,57.0,78.0,241.0,241.0,242.0,2.0
1203,1.4305555555555556,3243.0,235.18136160714286,233.57387994260205,235.28848453443877,71.375,64.0,76.0,246.0,246.0,246.0,0.0
1204,1.0864197530864197,2878.0,240.9011678890306,240.33878746811226,240.9344108737245,68.0,67.0,73.0,251.0,251.0,251.0,0.0
1205,1.3793103448275863,4645.0,215.7463528380102,212.4540417729592,214.62430245535714,86.0,48.0,65.0,227.0,227.0,228.0,4.0
1206,0.9464285714285714,3902.5,241.1496133609694,243.66075414540816,242.5127949617347,72.0,71.0,72.0,253.0,253.0,255.0,0.0
1207,1.121212121212121,1929.0,242.60853794642858,242.24431999362244,242.4704440369898,90.0,82.0,86.0,251.0,251.0,251.0,0.0
1208,1.4035087719298245,8135.0,219.83059630102042,219.07089046556123,219.42863121811226,38.0,42.0,40.0,244.0,244.0,244.0,1.0
1209,0.9333333333333333,3575.5,208.83731265943877,206.64626514668367,207.9988639987245,119.0,69.0,101.0,217.0,217.0,217.0,4.0
1210,0.8444444444444444,2604.5,245.51353236607142,245.52981505102042,245.5712292729592,95.0,90.0,94.0,253.0,253.0,255.0,0.0
1211,1.0642857142857143,7446.0,214.1429368622449,211.72413105867346,214.05385044642858,49.0,46.0,53.0,232.0,232.0,233.0,2.0
1212,0.8695652173913043,2831.0,196.79753268494898,195.5413743622449,196.2381816007653,80.0,47.0,66.0,205.0,205.0,205.0,4.0
1213,0.8641975308641975,2081.0,238.50247130102042,237.8251953125,238.21159518494898,91.0,78.0,82.0,246.0,246.0,246.0,0.0
1214,1.0731707317073171,3283.0,238.59299266581633,236.84849330357142,238.8074178890306,78.0,72.0,84.0,250.0,250.0,250.0,0.0
1215,0.961038961038961,2831.0,246.6529615752551,246.69252232142858,246.77106584821428,99.0,105.0,101.0,255.0,255.0,255.0,0.0
1216,1.638095238095238,8214.0,214.43221859056123,212.5691764987245,213.97265625,51.0,46.0,50.0,236.0,236.0,236.0,3.0
1217,0.7708333333333334,2626.5,242.53527582908163,242.16067442602042,243.0269850127551,90.0,82.0,89.0,250.0,250.0,252.0,0.0
1218,0.9774436090225563,7200.0,223.6454081632653,222.4046556122449,223.65782445790816,43.0,42.0,48.0,246.0,246.0,250.0,2.0
1219,1.119718309859155,10313.5,200.68112244897958,198.2038424744898,200.2448182397959,35.0,31.0,35.0,229.0,229.0,229.0,3.0
1220,0.9467455621301775,9615.5,209.09765625,209.1935586734694,209.54705436862244,26.0,36.0,31.0,237.0,237.0,237.0,1.0
1221,1.1159420289855073,8737.0,228.45772879464286,226.04516103316325,227.97012515943877,59.0,53.0,58.0,250.0,250.0,253.0,3.0
1222,0.5123456790123457,5568.5,199.42338966836735,197.90096859056123,198.39706234056123,69.0,42.0,56.0,213.0,213.0,216.0,4.0
1223,0.7872340425531915,3305.0,244.8651347257653,245.46328922193877,245.72907366071428,89.0,86.0,89.0,254.0,254.0,255.0,0.0
1224,0.9826589595375722,10008.5,225.0608059630102,225.11108896683675,224.7191087372449,49.0,56.0,51.0,251.0,251.0,252.0,1.0
1225,1.009433962264151,5089.0,216.99854512117346,216.2101602359694,216.92422672193877,52.0,51.0,55.0,232.0,232.0,232.0,2.0
1226,0.8777777777777778,2810.5,221.27670599489795,220.10385443239795,221.20858577806123,70.0,61.0,69.375,231.0,231.0,231.0,0.0
1227,0.9923076923076923,5834.0,222.61092952806123,221.27622767857142,222.52784199617346,56.0,56.0,60.0,238.0,238.0,238.0,2.0
1228,1.1022727272727273,3018.0,208.1288464604592,206.21825175382654,207.28902264030611,116.0,68.0,98.0,217.0,217.0,217.0,4.0
1229,1.0708661417322836,8186.5,220.44676737882654,219.3311144770408,220.34038185586735,43.0,49.0,47.0,243.0,243.0,243.0,1.0
1230,1.510204081632653,6448.5,211.4530652104592,209.5772480867347,211.33334661989795,43.0,43.0,47.0,231.0,231.0,231.0,2.0
1231,0.7468354430379747,8525.0,220.8576211734694,217.94943797831633,220.3928372130102,66.0,56.0,65.0,243.0,243.0,243.0,3.0
1232,1.3728813559322033,2332.5,242.46237244897958,245.45559630102042,242.02810108418367,84.0,86.0,91.0,251.0,251.0,255.0,0.0
1233,0.7696969696969697,8781.5,209.77901785714286,207.83944515306123,209.23186383928572,51.0,43.0,48.0,229.0,229.0,229.0,3.0
1234,0.5454545454545454,2237.0,198.68869579081633,198.39865672831633,198.60534917091837,136.0,117.0,132.0,208.0,208.0,211.0,4.0
1235,0.8378378378378378,4606.5,225.8193359375,225.19670758928572,225.49206792091837,62.0,59.0,61.0,241.0,241.0,242.0,1.0
1236,0.8591549295774648,7826.5,227.89225924744898,226.50562021683675,228.52361686862244,49.0,49.0,58.0,248.0,248.0,248.0,1.0
1237,0.8415841584158416,3752.0,240.17922911352042,239.44987643494898,239.8909837372449,64.0,61.0,60.0,252.0,252.0,252.0,0.0
1238,0.7738095238095238,2386.0,240.46584024234693,239.64538823341837,241.2268614477041,97.0,112.0,99.0,248.0,248.0,248.0,1.0
1239,1.6153846153846154,2955.5,234.85489078443877,233.31301817602042,234.9270169005102,70.0,62.0,74.0,246.0,246.0,246.0,0.0
1240,0.7256637168141593,3472.0,221.15473533163265,220.73927774234693,221.05883290816325,48.0,45.0,44.0,233.0,233.0,233.0,0.0
1241,0.5341614906832298,7347.0,204.9532844387755,201.9456114477041,204.95083306760205,37.0,40.0,55.0,224.0,224.0,225.0,2.0
1242,1.1046511627906976,3033.0,242.0970384247449,241.4298469387755,242.89110331632654,95.0,109.0,97.0,250.0,250.0,251.0,1.0
1243,0.7777777777777778,2073.5,238.02736367984693,237.5582948022959,237.88165656887756,121.0,107.0,114.0,247.0,247.0,247.0,0.0
1244,0.9682539682539683,7022.5,226.5157844387755,225.4660794005102,226.16691246811226,66.0,63.0,66.375,245.0,245.0,245.0,1.0
1245,0.7795275590551181,6585.0,216.71954719387756,214.7012316645408,215.951171875,53.0,46.0,50.0,236.0,236.0,237.0,3.0
1246,0.5729166666666666,5554.0,192.56554926658163,191.18221859056123,192.07706871811226,89.0,49.0,76.0,202.0,202.0,202.0,4.0
1247,1.411764705882353,3791.5,235.08005819515307,234.83322704081633,234.73381696428572,60.0,61.0,56.0,249.0,249.0,249.0,1.0
1248,0.9411764705882353,3143.0,236.0086894132653,234.72714046556123,236.0461973852041,66.0,60.0,69.0,246.0,246.0,246.0,0.0
1249,1.072289156626506,3510.0,245.61021205357142,245.5995097257653,245.6337292729592,86.0,92.0,88.0,255.0,255.0,255.0,0.0
1250,0.8921568627450981,3233.5,224.3721699617347,223.76795679209184,224.41980229591837,54.0,53.0,59.0,237.0,237.0,237.0,0.0
1251,0.583941605839416,3670.0,243.67590082908163,245.0410754145408,243.7169961734694,92.0,99.0,89.0,254.0,254.0,255.0,1.0
1252,0.6699029126213593,3560.0,196.58386479591837,195.12362484056123,196.0150071747449,92.0,57.0,81.0,205.0,205.0,205.0,4.0
1253,0.9583333333333334,8732.0,222.48351801658163,217.74960140306123,221.76130022321428,54.0,53.0,59.0,242.0,242.0,243.0,2.0
1254,0.8536585365853658,4022.5,241.34851323341837,243.48367745535714,242.4376992984694,72.0,71.0,72.0,253.0,253.0,255.0,0.0
1255,1.5076923076923077,2772.0,235.09903140943877,233.5138313137755,235.21041932397958,70.0,63.0,74.0,246.0,246.0,246.0,0.0
1256,0.7945205479452054,2584.5,215.3082948022959,213.93120216836735,214.6583027742347,97.0,61.0,83.0,223.0,223.0,223.0,4.0
1257,0.6,2660.0,201.4283522002551,200.40355947066325,201.08149314413265,112.0,78.0,101.0,209.0,209.0,209.0,4.0
1258,0.6616541353383458,4686.0,240.94953762755102,243.9333346619898,242.11262356505102,75.0,84.375,74.0,254.0,254.0,255.0,1.0
1259,1.0957446808510638,3331.0,214.96163504464286,212.21121651785714,213.83627630739795,100.0,56.0,82.0,224.0,224.0,224.0,4.0
1260,0.963855421686747,2635.0,249.12717235331633,248.8245774872449,248.96540178571428,129.0,123.0,123.0,255.0,255.0,255.0,0.0
1261,1.2804878048780488,3909.5,232.93568638392858,231.50783242984693,233.20414142219389,76.0,69.0,77.0,245.0,245.0,244.0,0.0
1262,0.9,3076.0,238.2118144132653,236.49860491071428,238.43576610331633,79.375,73.0,86.0,250.0,250.0,250.0,0.0
1263,1.2075471698113207,6181.5,231.02248086734693,230.33161272321428,230.80518574617346,47.0,50.0,49.0,249.0,249.0,249.0,0.0
1264,0.9044585987261147,9012.5,215.96018016581633,213.70834661989795,215.76590401785714,55.0,49.0,55.0,237.0,237.0,237.0,3.0
1265,0.8035714285714286,5259.5,220.451171875,218.3362962372449,220.33920599489795,63.0,58.0,68.0,235.0,235.0,235.0,2.0
1266,1.3384615384615384,2778.5,231.0724250637755,230.24428013392858,231.31339684311226,80.0,78.0,86.0,241.0,241.0,241.0,0.0
1267,0.9662921348314607,4328.5,223.65666852678572,222.5056002869898,223.2344347895408,66.0,56.0,63.0,238.0,238.0,238.0,3.0
1268,0.660377358490566,3450.5,187.17149633290816,185.79948580994898,186.58175223214286,87.0,50.0,71.0,195.0,195.0,195.0,4.0
1269,1.3555555555555556,5365.5,232.23256138392858,232.09235491071428,231.9432597257653,48.0,54.0,47.0,248.0,248.0,248.0,1.0
1270,1.1101694915254237,5115.0,192.2042610012755,189.79141422193877,191.3112244897959,82.0,46.0,69.0,201.0,201.0,201.0,4.0
1271,1.0341880341880343,6047.0,220.71986607142858,216.39080436862244,219.33143335459184,99.0,57.0,85.0,232.0,232.0,232.0,4.0
1272,1.515625,2936.5,232.84919084821428,231.26512675382654,232.92165577168367,67.0,59.0,70.0,244.0,244.0,244.0,0.0
1273,0.819047619047619,8975.5,177.52551020408163,176.1600566007653,177.21701610331633,76.0,44.0,68.0,189.0,189.0,192.0,4.0
1274,0.8333333333333334,9579.0,214.7283163265306,212.48624840561226,214.5672831632653,52.0,48.0,53.0,236.0,236.0,236.0,3.0
1275,0.3716216216216216,2164.5,198.9515306122449,198.9626315369898,199.11824378188774,136.0,109.0,128.0,208.0,208.0,212.0,4.0
1276,0.6577181208053692,5015.0,192.0110012755102,190.3765943877551,191.93644371811226,63.0,41.0,54.0,204.0,204.0,204.0,4.0
1277,1.6228070175438596,10761.5,207.1809231505102,201.21841119260205,206.69748485331633,46.0,38.0,49.0,232.0,232.0,233.0,2.0
1278,0.7804878048780488,2625.5,244.27869897959184,244.21707589285714,244.39670360331633,90.0,90.0,92.0,252.0,252.0,252.0,0.0
1279,1.2121212121212122,2597.0,246.91157126913265,246.93510841836735,247.13946906887756,104.0,112.0,113.0,254.0,254.0,254.0,0.0
1280,0.6470588235294118,2856.5,240.77016900510205,240.1339485012755,240.52162388392858,78.0,68.0,72.0,250.0,250.0,250.0,0.0
1281,1.3173076923076923,6302.5,216.60104432397958,214.58462213010205,216.40202487244898,50.0,48.0,54.0,234.0,234.0,235.0,2.0
1282,0.9695121951219512,10529.0,222.34147799744898,221.00496253188774,222.0295958227041,40.375,45.0,44.0,248.0,248.0,248.0,1.0
1283,0.8857142857142857,3487.5,248.0049824617347,248.06004862882654,248.12555803571428,113.0,120.0,118.0,255.0,255.0,255.0,0.0
1284,0.8409090909090909,2653.5,242.29241071428572,245.28164859693877,241.91583625637756,82.0,85.0,90.0,251.0,251.0,255.0,0.0
1285,0.8390804597701149,2763.5,233.43347417091837,232.37436224489795,233.6670519770408,63.0,65.0,73.0,244.0,244.0,244.0,0.0
1286,0.7604166666666666,3074.5,230.16950334821428,229.26604352678572,230.22000558035714,64.0,58.0,66.0,240.0,240.0,240.0,0.0
1287,1.1228070175438596,5074.0,221.01528619260205,219.6632852359694,220.90150669642858,53.0,53.0,58.0,237.0,237.0,237.0,2.0
1288,0.8396946564885496,5567.5,218.53960060586735,216.88000239158163,218.52925701530611,61.0,55.0,64.0,232.0,232.0,233.0,2.0
1289,0.732620320855615,8209.0,218.15190529336735,217.30646125637756,218.36912069515307,35.0,43.0,42.0,241.0,241.0,241.0,1.0
1290,0.9274193548387096,7817.5,227.3525390625,226.53575414540816,228.3235012755102,45.0,50.0,55.0,248.0,248.0,248.0,1.0
1291,0.45714285714285713,3584.5,181.91922433035714,180.3077168367347,181.56778140943877,61.0,36.0,48.0,192.0,192.0,193.0,4.0
1292,1.1981132075471699,7029.0,217.6896125637755,215.57172751913265,217.00217235331633,53.0,47.0,51.0,240.0,240.0,240.0,3.0
1293,0.9707602339181286,11126.5,221.55255500637756,220.61280293367346,220.91228874362244,39.0,43.0,40.0,250.0,250.0,250.0,1.0
1294,1.3928571428571428,8181.0,221.32124920280611,219.57370057397958,220.88073979591837,55.0,52.0,55.0,243.0,243.0,243.0,3.0
1295,0.91,4930.5,211.1745057397959,208.27186304209184,210.11746651785714,77.0,43.0,59.0,224.0,224.0,224.0,4.0
1296,1.0947368421052632,3735.0,233.11617107780611,231.72084263392858,233.3944714604592,76.0,70.0,78.0,245.0,245.0,244.0,0.0
1297,0.7119565217391305,8019.5,216.64138233418367,215.94919882015307,216.97446986607142,41.0,50.0,48.0,238.0,238.0,238.0,1.0
1298,0.9651162790697675,3027.5,209.8128587372449,207.91629464285714,209.0469347895408,101.0,53.0,84.0,219.0,219.0,219.0,4.0
1299,0.8181818181818182,3058.5,230.03146922831633,229.23712531887756,230.1318359375,67.0,59.0,68.0,240.0,240.0,240.0,0.0
1300,1.0731707317073171,3582.5,208.2161790497449,205.80151865433675,207.19278140943877,94.0,48.0,77.0,217.0,217.0,217.0,4.0
1301,1.5408163265306123,6880.0,222.87661431760205,218.80125956632654,223.00362723214286,54.0,54.0,71.0,241.0,241.0,241.0,2.0
1302,0.6944444444444444,1919.5,247.0496452487245,247.28888313137756,247.21023995535714,113.0,111.0,116.0,253.0,253.0,255.0,0.0
1303,1.5555555555555556,6715.5,207.22185905612244,205.5314094387755,206.92287149234693,50.0,41.0,48.0,226.0,226.0,226.0,3.0
1304,0.5724137931034483,3689.5,199.9918287627551,198.12826849489795,199.27863919005102,96.0,54.0,83.0,209.0,209.0,209.0,4.0
